price,bedrooms,bathrooms,area,land_area,latitude,longitude,zestimate,rent,source
529000.0,3.0,2.25,1940.0,217800,47.5636,-121.932,,,Atlanta
417000.0,3.0,2.5,1300.0,877,47.6591,-122.392,,,Atlanta
405000.0,3.0,1.5,1330.0,12500,47.5263,-122.051,,,Atlanta
299000.0,3.0,2.25,1940.0,9100,47.3133,-122.364,,,Atlanta
299000.0,3.0,1.75,2100.0,15480,47.2924,-122.271,,,Atlanta
372220.0,3.0,1.0,1290.0,5500,47.5266,-122.392,,,Atlanta
494400.0,2.0,1.75,1560.0,1750,47.6347,-122.355,,,Atlanta
280000.0,3.0,1.75,2630.0,6500,47.4878,-122.221,,,Atlanta
277950.0,3.0,2.5,2100.0,6021,47.2917,-122.375,,,Atlanta
770000.0,3.0,2.75,2070.0,54557,47.4659,-122.116,,,Atlanta
760000.0,4.0,2.5,2960.0,28005,47.7477,-122.117,,,Atlanta
230000.0,2.0,2.0,1300.0,3608,47.3623,-122.309,,,Atlanta
525000.0,4.0,2.5,2520.0,7731,47.7709,-122.297,,,Atlanta
307000.0,3.0,1.0,1150.0,6000,47.4963,-121.787,,,Atlanta
253779.0,4.0,2.0,2030.0,9600,47.4459,-122.272,,,Atlanta
405000.0,3.0,1.5,1880.0,7400,47.7743,-122.27,,,Atlanta
360000.0,2.0,1.0,2320.0,11250,47.504,-122.362,,,Atlanta
521000.0,2.0,1.0,1050.0,7500,47.5577,-122.399,,,Atlanta
680000.0,4.0,2.5,3030.0,13068,47.6313,-122.172,,,Atlanta
355000.0,1.0,0.75,530.0,33278,47.6412,-122.079,,,Atlanta
200000.0,3.0,1.5,1090.0,9600,47.3639,-122.109,,,Atlanta
330000.0,3.0,2.25,2220.0,4060,47.5188,-122.265,,,Atlanta
221000.0,3.0,2.25,1430.0,5999,47.3116,-122.358,,,Atlanta
1598890.0,4.0,4.5,3780.0,6000,47.5922,-122.388,,,Atlanta
310000.0,2.0,1.0,1560.0,4920,47.7248,-122.325,,,Atlanta
862000.0,4.0,2.25,2220.0,4200,47.6418,-122.394,,,Atlanta
200000.0,3.0,1.5,1140.0,8340,47.4773,-122.28,,,Atlanta
630000.0,4.0,2.5,2540.0,11100,47.6317,-122.124,,,Atlanta
432250.0,3.0,2.25,1440.0,6232,47.5658,-122.018,,,Atlanta
478000.0,3.0,2.25,1570.0,9500,47.6843,-122.185,,,Atlanta
249000.0,4.0,2.25,1860.0,9576,47.3612,-122.284,,,Atlanta
495000.0,5.0,3.0,2440.0,4750,47.5485,-122.302,,,Atlanta
630000.0,4.0,2.5,2100.0,8800,47.6146,-122.114,,,Atlanta
550000.0,4.0,2.5,2150.0,27540,47.637,-121.969,,,Atlanta
350000.0,3.0,2.5,2440.0,18674,47.3672,-122.126,,,Atlanta
270000.0,5.0,1.5,1930.0,7480,47.4503,-122.157,,,Atlanta
488250.0,4.0,2.0,1830.0,9610,47.695,-122.176,,,Atlanta
248000.0,4.0,3.5,1850.0,6519,47.3087,-122.354,,,Atlanta
889000.0,4.0,3.5,3210.0,5000,47.5203,-122.393,,,Atlanta
375000.0,1.0,1.0,1090.0,5250,47.6999,-122.391,,,Atlanta
933000.0,3.0,1.5,1870.0,3300,47.6221,-122.325,,,Atlanta
625000.0,3.0,2.25,1920.0,8412,47.5578,-122.132,,,Atlanta
328000.0,2.0,1.0,700.0,4350,47.5577,-122.391,,,Atlanta
470000.0,4.0,2.25,3380.0,9900,47.4438,-122.34,,,Atlanta
502500.0,5.0,2.5,2430.0,6168,47.5237,-122.199,,,Atlanta
484000.0,3.0,1.75,1950.0,17400,47.7424,-122.091,,,Atlanta
252500.0,2.0,1.0,900.0,7500,47.6481,-121.916,,,Atlanta
610000.0,3.0,2.5,2060.0,8893,47.5615,-122.165,,,Atlanta
419000.0,4.0,2.0,2180.0,10447,47.7675,-122.279,,,Atlanta
322500.0,4.0,2.25,2140.0,9377,47.2649,-122.218,,,Atlanta
563000.0,6.0,1.0,1730.0,2760,47.6342,-122.353,,,Atlanta
464000.0,4.0,2.5,3140.0,12591,47.3826,-122.146,,,Atlanta
870000.0,4.0,4.25,3010.0,4887,47.6933,-122.272,,,Atlanta
280000.0,2.0,1.5,800.0,1196,47.6972,-122.341,,,Atlanta
850000.0,3.0,2.5,3300.0,11570,47.5599,-122.121,,,Atlanta
458950.0,2.0,1.0,1530.0,4370,47.6888,-122.308,,,Atlanta
122000.0,2.0,1.0,760.0,5280,47.483,-122.33,,,Atlanta
525000.0,5.0,3.0,2450.0,4591,47.6828,-122.388,,,Atlanta
286300.0,2.0,1.0,1000.0,31838,47.4789,-121.779,,,Atlanta
218450.0,2.0,1.0,840.0,7425,47.4749,-122.339,,,Atlanta
525000.0,3.0,1.5,1380.0,4290,47.674,-122.379,,,Atlanta
650000.0,3.0,1.5,1380.0,4290,47.674,-122.379,,,Atlanta
356000.0,4.0,2.0,2020.0,48693,47.4646,-121.759,,,Atlanta
436500.0,2.0,1.0,1260.0,5000,47.6782,-122.397,,,Atlanta
410000.0,3.0,1.75,1440.0,7112,47.7304,-122.227,,,Atlanta
512500.0,4.0,1.75,1540.0,8311,47.7046,-122.293,,,Atlanta
510000.0,4.0,1.0,1060.0,7200,47.5591,-122.268,,,Atlanta
566000.0,4.0,1.75,1900.0,10297,47.5944,-122.155,,,Atlanta
525000.0,3.0,1.75,2870.0,26500,47.4485,-122.355,,,Atlanta
435000.0,3.0,1.0,1050.0,5500,47.5402,-122.38,,,Atlanta
406500.0,3.0,2.75,1840.0,68479,47.6802,-121.908,,,Atlanta
550000.0,5.0,2.75,3000.0,9473,47.6567,-122.13,,,Atlanta
251000.0,3.0,2.0,1200.0,10212,47.206,-121.998,,,Atlanta
830000.0,3.0,1.5,1840.0,10125,47.5607,-122.217,,,Atlanta
803000.0,4.0,2.5,2790.0,7673,47.6692,-122.136,,,Atlanta
206000.0,3.0,1.0,970.0,9360,47.2808,-122.225,,,Atlanta
200000.0,4.0,1.0,1070.0,7467,47.4942,-122.235,,,Atlanta
219000.0,2.0,1.0,900.0,5160,47.525,-122.356,,,Atlanta
777000.0,4.0,4.0,2680.0,6000,47.6557,-122.388,,,Atlanta
593700.0,3.0,2.5,2000.0,22000,47.59,-122.081,,,Atlanta
712500.0,3.0,1.5,1660.0,8797,47.5892,-122.202,,,Atlanta
600000.0,4.0,1.5,1770.0,6014,47.5773,-122.393,,,Atlanta
554663.0,3.0,2.0,1230.0,6802,47.6712,-122.279,,,Atlanta
267000.0,3.0,1.0,1740.0,10875,47.4682,-122.283,,,Atlanta
390000.0,3.0,2.0,1710.0,8910,47.7719,-122.338,,,Atlanta
335000.0,6.0,2.0,2020.0,7071,47.5329,-122.294,,,Atlanta
938000.0,4.0,2.5,2410.0,9886,47.5351,-122.223,,,Atlanta
370000.0,4.0,2.75,2310.0,14745,47.377,-122.31,,,Atlanta
335000.0,5.0,2.5,2400.0,4548,47.371,-122.127,,,Atlanta
695000.0,5.0,2.0,3160.0,3990,47.654,-122.337,,,Atlanta
387500.0,3.0,1.0,1560.0,14333,47.432,-122.348,,,Atlanta
245000.0,3.0,2.5,1770.0,6187,47.4034,-122.189,,,Atlanta
308550.0,3.0,2.0,1600.0,13200,47.4656,-121.756,,,Atlanta
225000.0,3.0,1.75,1330.0,13102,47.3172,-122.322,,,Atlanta
715000.0,4.0,2.5,2970.0,29163,47.6717,-122.025,,,Atlanta
335000.0,3.0,1.0,1020.0,10200,47.7503,-122.348,,,Atlanta
634000.0,3.0,2.5,2490.0,4904,47.5451,-122.014,,,Atlanta
337500.0,5.0,2.0,1700.0,7314,47.549,-122.305,,,Atlanta
440000.0,1.0,1.0,850.0,6567,47.327,-122.039,,,Atlanta
350000.0,3.0,1.75,1250.0,13775,47.4981,-121.772,,,Atlanta
400000.0,2.0,1.0,610.0,4560,47.5498,-122.383,,,Atlanta
1288000.0,4.0,3.5,3700.0,13175,47.5471,-122.133,,,Atlanta
435000.0,3.0,1.0,950.0,10080,47.572,-122.139,,,Atlanta
681000.0,4.0,2.5,3860.0,5130,47.5387,-121.879,,,Atlanta
397000.0,3.0,3.5,1360.0,1275,47.5904,-122.315,,,Atlanta
775000.0,4.0,2.5,3890.0,34513,47.7749,-122.048,,,Atlanta
480000.0,3.0,2.25,1680.0,9090,47.6068,-122.13,,,Atlanta
158000.0,3.0,2.5,1520.0,7200,47.3679,-122.182,,,Atlanta
590000.0,3.0,2.0,2420.0,208652,47.3666,-121.978,,,Atlanta
772500.0,5.0,2.75,3890.0,9130,47.5407,-121.86,,,Atlanta
464500.0,5.0,1.5,2940.0,13425,47.7632,-122.29,,,Atlanta
281000.0,3.0,1.75,1350.0,8737,47.4378,-122.279,,,Atlanta
620000.0,3.0,2.25,2190.0,45738,47.7108,-122.12,,,Atlanta
475000.0,3.0,2.25,2280.0,5750,47.5641,-122.393,,,Atlanta
245000.0,2.0,2.0,1070.0,4500,47.4896,-122.204,,,Atlanta
660000.0,5.0,2.25,2540.0,3750,47.6729,-122.299,,,Atlanta
527500.0,4.0,2.25,2270.0,8480,47.5448,-122.174,,,Atlanta
135000.0,2.0,1.0,1220.0,7250,47.3585,-121.975,,,Atlanta
275000.0,3.0,1.75,1890.0,5000,47.3357,-122.175,,,Atlanta
430000.0,4.0,2.0,1990.0,4740,47.6112,-122.303,,,Atlanta
213500.0,3.0,1.0,1220.0,6000,47.3245,-122.209,,,Atlanta
535000.0,3.0,3.0,2640.0,5978,47.4759,-121.735,,,Atlanta
641000.0,3.0,1.75,1480.0,9603,47.5915,-122.202,,,Atlanta
436300.0,3.0,2.0,2320.0,9420,47.5133,-122.196,,,Atlanta
1440000.0,4.0,1.75,2410.0,6000,47.6369,-122.355,,,Atlanta
830000.0,4.0,2.75,2090.0,13500,47.573,-122.225,,,Atlanta
380000.0,3.0,1.0,920.0,3532,47.5539,-122.268,,,Atlanta
132500.0,3.0,0.75,850.0,8573,47.503,-122.356,,,Atlanta
179950.0,3.0,1.0,1130.0,9907,47.4362,-122.286,,,Atlanta
188200.0,3.0,1.0,1260.0,7265,47.2979,-122.224,,,Atlanta
659000.0,4.0,2.0,2090.0,10800,47.5759,-122.223,,,Atlanta
317000.0,3.0,2.0,2020.0,7260,47.5496,-122.311,,,Atlanta
625000.0,3.0,2.25,1970.0,4564,47.6703,-122.41,,,Atlanta
350000.0,3.0,1.75,1820.0,9545,47.7772,-122.296,,,Atlanta
750000.0,3.0,1.5,1840.0,5000,47.6652,-122.362,,,Atlanta
457000.0,4.0,1.75,2100.0,10358,47.7478,-122.338,,,Atlanta
632500.0,4.0,2.0,1770.0,5000,47.6748,-122.386,,,Atlanta
223000.0,3.0,2.0,1110.0,7231,47.4036,-122.191,,,Atlanta
610000.0,4.0,2.75,2090.0,8400,47.6872,-122.123,,,Atlanta
385000.0,4.0,1.75,2080.0,8215,47.737,-122.305,,,Atlanta
367500.0,3.0,3.25,1400.0,1343,47.5483,-122.277,,,Atlanta
385100.0,3.0,1.0,1060.0,8040,47.7121,-122.287,,,Atlanta
230000.0,2.0,1.0,720.0,5913,47.5447,-122.27,,,Atlanta
286000.0,3.0,2.75,1100.0,750,47.5601,-122.363,,,Atlanta
201700.0,3.0,1.0,1010.0,9576,47.2956,-122.272,,,Atlanta
1350000.0,4.0,4.75,5230.0,89298,47.4097,-122.063,,,Atlanta
525000.0,4.0,1.75,2420.0,7672,47.5637,-122.085,,,Atlanta
361000.0,3.0,1.5,1200.0,7236,47.739,-122.194,,,Atlanta
530000.0,3.0,1.5,1950.0,1963,47.6904,-122.397,,,Atlanta
455000.0,3.0,2.25,1870.0,7403,47.7171,-122.32,,,Atlanta
421000.0,4.0,2.25,1310.0,8400,47.7317,-122.181,,,Atlanta
640000.0,4.0,2.0,1520.0,6200,47.678,-122.269,,,Atlanta
240000.0,3.0,1.0,1270.0,12733,47.445,-122.276,,,Atlanta
360000.0,2.0,1.0,840.0,7414,47.6771,-122.172,,,Atlanta
157340.0,2.0,1.0,900.0,23000,47.3576,-122.156,,,Atlanta
1240000.0,4.0,3.0,3010.0,6139,47.6799,-122.268,,,Atlanta
250000.0,3.0,1.0,1050.0,6874,47.762,-122.355,,,Atlanta
735000.0,6.0,2.75,3360.0,84506,47.715,-122.121,,,Atlanta
884900.0,7.0,4.75,5370.0,10800,47.538,-122.223,,,Atlanta
775000.0,3.0,3.5,2690.0,104544,47.7717,-122.112,,,Atlanta
463000.0,3.0,1.75,1710.0,7320,47.7512,-122.281,,,Atlanta
579000.0,3.0,2.5,1640.0,1269,47.6197,-122.3,,,Atlanta
570000.0,6.0,3.75,4000.0,6015,47.453,-122.118,,,Atlanta
1060000.0,5.0,4.5,4140.0,7924,47.6102,-121.993,,,Atlanta
375000.0,4.0,2.75,3140.0,24800,47.3782,-122.161,,,Atlanta
422000.0,2.0,1.75,1320.0,2609,47.6878,-122.366,,,Atlanta
866500.0,4.0,3.5,3080.0,4945,47.5662,-122.379,,,Atlanta
705000.0,3.0,2.5,2500.0,10359,47.6286,-122.051,,,Atlanta
470000.0,4.0,2.5,2520.0,9684,47.4848,-121.801,,,Atlanta
360000.0,3.0,1.25,2350.0,6200,47.5979,-122.135,,,Atlanta
795000.0,4.0,2.5,2570.0,13450,47.7429,-122.285,,,Atlanta
800000.0,4.0,2.5,3100.0,7807,47.7151,-122.227,,,Atlanta
2453500.0,4.0,3.5,4730.0,13586,47.6319,-122.288,,,Atlanta
277284.0,3.0,1.75,1030.0,4800,47.566,-122.373,,,Atlanta
460000.0,2.0,1.0,1020.0,4002,47.5828,-122.395,,,Atlanta
898888.0,3.0,2.5,2080.0,3729,47.6731,-122.199,,,Atlanta
211000.0,3.0,1.0,1410.0,47916,47.7149,-121.96,,,Atlanta
222000.0,2.0,2.0,1360.0,3300,47.3489,-122.022,,,Atlanta
672000.0,3.0,2.5,2620.0,21587,47.6384,-121.959,,,Atlanta
778000.0,3.0,2.25,2260.0,33080,47.6386,-122.183,,,Atlanta
312500.0,3.0,1.75,1490.0,9493,47.4514,-122.134,,,Atlanta
650000.0,4.0,2.5,2530.0,6500,47.6737,-122.284,,,Atlanta
740000.0,6.0,2.25,3140.0,10250,47.6116,-122.169,,,Atlanta
320000.0,3.0,2.0,1820.0,17600,47.4703,-122.112,,,Atlanta
455000.0,4.0,2.5,1770.0,13168,47.7306,-121.966,,,Atlanta
2450000.0,5.0,4.0,4430.0,9000,47.6168,-122.216,,,Atlanta
500000.0,3.0,3.25,1490.0,902,47.6357,-122.324,,,Atlanta
325000.0,3.0,1.75,1790.0,27427,47.532,-121.761,,,Atlanta
416000.0,3.0,2.5,1710.0,1296,47.6963,-122.342,,,Atlanta
495000.0,4.0,2.25,2070.0,20280,47.774,-122.134,,,Atlanta
549000.0,2.0,1.0,1140.0,5400,47.6205,-122.294,,,Atlanta
589000.0,5.0,2.0,3930.0,10150,47.6317,-122.114,,,Atlanta
194820.0,3.0,1.5,1100.0,32700,47.3186,-122.289,,,Atlanta
405000.0,3.0,2.5,2260.0,5500,47.681,-122.388,,,Atlanta
625000.0,3.0,2.5,2260.0,5500,47.681,-122.388,,,Atlanta
205000.0,3.0,1.0,1130.0,7014,47.4743,-122.274,,,Atlanta
345100.0,3.0,3.75,1950.0,8625,47.505,-122.258,,,Atlanta
200000.0,3.0,1.0,960.0,7500,47.4966,-122.255,,,Atlanta
1905000.0,4.0,3.5,4210.0,18564,47.6206,-122.225,,,Atlanta
524500.0,3.0,1.5,3430.0,264844,47.4476,-121.723,,,Atlanta
598600.0,4.0,2.75,3470.0,212639,47.7066,-121.968,,,Atlanta
367777.0,5.0,3.0,2140.0,5937,47.5459,-122.27,,,Atlanta
750000.0,3.0,2.75,2520.0,5401,47.6452,-122.373,,,Atlanta
575000.0,5.0,2.25,3550.0,7992,47.7285,-122.179,,,Atlanta
84000.0,2.0,1.0,700.0,20130,47.4752,-122.271,,,Atlanta
255000.0,2.0,1.0,740.0,5000,47.5298,-122.273,,,Atlanta
1740000.0,4.0,3.75,3300.0,4545,47.6561,-122.274,,,Atlanta
415000.0,3.0,2.25,1640.0,5880,47.5323,-122.351,,,Atlanta
449900.0,3.0,2.5,2780.0,8225,47.3509,-122.323,,,Atlanta
220000.0,5.0,1.5,1830.0,94960,47.4218,-122.218,,,Atlanta
899000.0,4.0,2.5,3540.0,9349,47.7046,-122.107,,,Atlanta
430000.0,3.0,2.5,1440.0,7320,47.7179,-122.316,,,Atlanta
472500.0,4.0,2.5,2960.0,223462,47.3646,-122.211,,,Atlanta
680000.0,6.0,2.5,3180.0,9375,47.5707,-122.129,,,Atlanta
1650000.0,5.0,4.0,3310.0,8400,47.6914,-122.214,,,Atlanta
810000.0,3.0,2.0,2390.0,8025,47.6707,-122.288,,,Atlanta
605000.0,3.0,2.5,2460.0,138085,47.4572,-122.007,,,Atlanta
522000.0,3.0,1.75,1630.0,15600,47.68,-122.165,,,Atlanta
759000.0,5.0,2.75,3490.0,8230,47.5825,-121.97,,,Atlanta
411000.0,4.0,2.75,2500.0,5257,47.5293,-122.287,,,Atlanta
286950.0,4.0,2.5,2080.0,9846,47.3338,-122.268,,,Atlanta
440000.0,3.0,1.5,1290.0,1286,47.6617,-122.349,,,Atlanta
149000.0,3.0,1.0,1700.0,8645,47.4899,-122.337,,,Atlanta
284700.0,3.0,1.0,1700.0,8645,47.4899,-122.337,,,Atlanta
374950.0,3.0,2.5,2540.0,11562,47.7614,-122.229,,,Atlanta
816000.0,3.0,1.5,1180.0,8545,47.624,-122.2,,,Atlanta
533250.0,4.0,1.75,1520.0,15398,47.5265,-122.05,,,Atlanta
689800.0,3.0,2.75,2390.0,9313,47.7209,-122.331,,,Atlanta
775000.0,4.0,2.75,2740.0,6200,47.7084,-122.277,,,Atlanta
702000.0,3.0,2.5,2190.0,8528,47.6943,-122.209,,,Atlanta
160000.0,3.0,1.0,1350.0,8700,47.4497,-122.289,,,Atlanta
255500.0,3.0,1.0,1350.0,8700,47.4497,-122.289,,,Atlanta
949000.0,4.0,2.75,2980.0,42253,47.6392,-122.163,,,Atlanta
169500.0,2.0,1.0,790.0,7450,47.4743,-122.17,,,Atlanta
586000.0,4.0,2.25,2130.0,9000,47.5716,-122.159,,,Atlanta
680000.0,4.0,2.5,2700.0,37431,47.7258,-122.117,,,Atlanta
851500.0,3.0,2.0,3200.0,18184,47.6034,-122.172,,,Atlanta
582500.0,2.0,1.5,1159.0,4800,47.6592,-122.399,,,Atlanta
637000.0,4.0,3.5,3080.0,118918,47.7721,-121.924,,,Atlanta
225000.0,3.0,1.0,1000.0,9295,47.484,-122.346,,,Atlanta
795000.0,3.0,3.25,2260.0,3727,47.6422,-122.361,,,Atlanta
304999.0,4.0,2.25,2270.0,9600,47.3261,-122.355,,,Atlanta
95000.0,1.0,0.75,760.0,5746,47.3046,-122.215,,,Atlanta
240000.0,4.0,1.75,1420.0,5382,47.4946,-122.187,,,Atlanta
772000.0,4.0,2.5,2500.0,8680,47.6073,-122.192,,,Atlanta
245000.0,2.0,1.5,1450.0,6258,47.3785,-122.322,,,Atlanta
430000.0,5.0,3.0,2500.0,5750,47.551,-122.369,,,Atlanta
799000.0,3.0,1.5,2210.0,6300,47.5892,-122.29,,,Atlanta
880000.0,5.0,2.75,3020.0,9187,47.6806,-122.167,,,Atlanta
750000.0,4.0,2.5,3290.0,7538,47.598,-121.972,,,Atlanta
2890000.0,4.0,4.0,5780.0,7173,47.6374,-122.288,,,Atlanta
532000.0,3.0,2.5,1820.0,4910,47.5703,-121.996,,,Atlanta
525000.0,4.0,2.75,2500.0,10330,47.7743,-122.286,,,Atlanta
239000.0,2.0,1.0,1210.0,9375,47.3865,-122.322,,,Atlanta
460000.0,2.0,1.5,1090.0,4000,47.5798,-122.393,,,Atlanta
540000.0,4.0,2.25,1330.0,8400,47.6078,-122.169,,,Atlanta
475000.0,2.0,1.0,890.0,4590,47.6901,-122.362,,,Atlanta
445000.0,3.0,1.75,1360.0,4998,47.547,-122.302,,,Atlanta
1575000.0,5.0,3.75,4220.0,9240,47.5895,-122.229,,,Atlanta
549950.0,4.0,2.5,3780.0,6800,47.3526,-122.012,,,Atlanta
294950.0,4.0,2.0,2610.0,14321,47.4672,-122.296,,,Atlanta
736000.0,3.0,2.5,1980.0,2975,47.6294,-122.344,,,Atlanta
214946.0,3.0,1.75,1290.0,8688,47.3655,-122.08,,,Atlanta
856000.0,5.0,3.25,3620.0,5500,47.5442,-121.996,,,Atlanta
775000.0,2.0,2.5,2680.0,7392,47.717,-122.026,,,Atlanta
205000.0,3.0,1.75,1200.0,8631,47.3864,-122.308,,,Atlanta
429592.0,2.0,2.75,1992.0,10946,47.3551,-122.475,,,Atlanta
414250.0,4.0,1.75,1640.0,13566,47.7423,-122.099,,,Atlanta
399950.0,4.0,2.75,1920.0,4400,47.5532,-122.365,,,Atlanta
319990.0,3.0,2.25,1840.0,7326,47.3958,-122.168,,,Atlanta
524000.0,3.0,1.5,1310.0,9471,47.6644,-122.148,,,Atlanta
349950.0,2.0,1.0,1050.0,6317,47.7364,-121.981,,,Atlanta
889000.0,4.0,2.5,2570.0,4480,47.6701,-122.291,,,Atlanta
300000.0,3.0,1.0,930.0,5160,47.5256,-122.357,,,Atlanta
395000.0,1.0,1.0,730.0,3000,47.6741,-122.396,,,Atlanta
348000.0,2.0,2.5,1270.0,1242,47.701,-122.362,,,Atlanta
830000.0,2.0,1.0,1150.0,6000,47.6841,-122.213,,,Atlanta
173000.0,2.0,1.0,820.0,10450,47.4261,-122.199,,,Atlanta
585000.0,4.0,1.75,3000.0,42200,47.5265,-122.202,,,Atlanta
576750.0,3.0,2.0,2220.0,5000,47.5807,-122.394,,,Atlanta
495000.0,5.0,3.25,2500.0,7620,47.5298,-122.344,,,Atlanta
216650.0,3.0,3.5,1540.0,1427,47.542,-122.322,,,Atlanta
615000.0,4.0,2.75,2750.0,15450,47.7749,-122.283,,,Atlanta
675000.0,4.0,2.5,3130.0,12463,47.569,-122.127,,,Atlanta
510000.0,3.0,2.0,1430.0,9250,47.6952,-122.096,,,Atlanta
630000.0,3.0,2.5,2680.0,327135,47.3783,-122.003,,,Atlanta
359950.0,4.0,2.5,3010.0,5701,47.3492,-122.152,,,Atlanta
265000.0,3.0,1.5,1530.0,7500,47.3639,-122.055,,,Atlanta
210000.0,3.0,1.0,1240.0,4842,47.5166,-122.269,,,Atlanta
367000.0,3.0,2.5,2260.0,93218,47.2582,-121.935,,,Atlanta
1075000.0,4.0,2.25,2820.0,5000,47.6097,-122.287,,,Atlanta
756000.0,3.0,2.5,3560.0,8297,47.6473,-122.407,,,Atlanta
203000.0,3.0,2.25,1630.0,9145,47.5,-122.347,,,Atlanta
535000.0,4.0,2.5,2880.0,23994,47.2124,-122.005,,,Atlanta
525000.0,3.0,3.25,2200.0,7440,47.5409,-122.268,,,Atlanta
347500.0,3.0,1.75,1620.0,7500,47.4815,-122.162,,,Atlanta
620000.0,3.0,1.75,1480.0,2185,47.6945,-122.17,,,Atlanta
645000.0,4.0,2.5,2250.0,10696,47.5715,-122.128,,,Atlanta
2200000.0,4.0,3.0,3540.0,11098,47.634,-122.288,,,Atlanta
280000.0,3.0,2.0,1790.0,42399,47.3143,-122.134,,,Atlanta
432000.0,3.0,2.0,1400.0,6380,47.7015,-122.316,,,Atlanta
790000.0,3.0,1.5,2390.0,4452,47.5826,-122.378,,,Atlanta
635000.0,4.0,1.75,2400.0,10050,47.6339,-122.124,,,Atlanta
442000.0,3.0,1.5,2050.0,6384,47.5325,-122.378,,,Atlanta
490000.0,4.0,3.0,2640.0,5267,47.5298,-121.88,,,Atlanta
250000.0,5.0,1.75,2320.0,7700,47.3426,-122.285,,,Atlanta
1325000.0,4.0,2.5,2440.0,3600,47.6298,-122.362,,,Atlanta
120000.0,3.0,1.0,1260.0,7500,47.4191,-122.33,,,Atlanta
2950000.0,5.0,4.75,6240.0,47480,47.5317,-122.233,,,Atlanta
325000.0,4.0,2.5,1930.0,8458,47.3645,-122.039,,,Atlanta
210000.0,4.0,1.75,1200.0,7680,47.3138,-122.192,,,Atlanta
215000.0,1.0,1.0,970.0,7639,47.4655,-122.346,,,Atlanta
387000.0,3.0,1.75,1810.0,10800,47.5236,-122.184,,,Atlanta
408000.0,3.0,1.0,1380.0,7015,47.6987,-122.36,,,Atlanta
410000.0,3.0,1.0,1470.0,6500,47.473,-122.362,,,Atlanta
216000.0,3.0,1.0,1010.0,7920,47.5249,-122.37,,,Atlanta
390000.0,3.0,1.0,1010.0,7920,47.5249,-122.37,,,Atlanta
357000.0,3.0,1.5,1340.0,11744,47.4947,-122.36,,,Atlanta
215000.0,3.0,1.0,970.0,7275,47.4006,-122.188,,,Atlanta
265000.0,3.0,1.0,1122.0,6554,47.5135,-122.257,,,Atlanta
589950.0,3.0,2.75,1670.0,1350,47.5763,-122.408,,,Atlanta
440000.0,3.0,1.75,2840.0,16851,47.7458,-122.287,,,Atlanta
248000.0,2.0,1.0,770.0,8600,47.5325,-122.031,,,Atlanta
730000.0,3.0,2.25,2040.0,130680,47.7584,-122.136,,,Atlanta
425000.0,4.0,2.5,3052.0,12145,47.2598,-122.304,,,Atlanta
680000.0,3.0,2.5,2620.0,14248,47.6281,-122.194,,,Atlanta
341500.0,5.0,2.25,3120.0,10400,47.3097,-122.34,,,Atlanta
395000.0,2.0,1.0,1100.0,3975,47.6701,-122.286,,,Atlanta
1225000.0,4.0,2.75,3410.0,95396,47.6547,-122.158,,,Atlanta
695500.0,5.0,2.75,2510.0,9180,47.6389,-122.098,,,Atlanta
308000.0,3.0,1.75,1680.0,8629,47.3662,-122.319,,,Atlanta
422500.0,3.0,2.0,1960.0,6450,47.3972,-122.029,,,Atlanta
418000.0,2.0,1.0,1040.0,6900,47.5411,-122.391,,,Atlanta
385000.0,5.0,1.5,1750.0,9780,47.7755,-122.235,,,Atlanta
876650.0,3.0,3.25,2170.0,12508,47.5665,-122.229,,,Atlanta
450000.0,3.0,2.5,1639.0,2710,47.5924,-122.294,,,Atlanta
418800.0,4.0,2.25,2100.0,9984,47.7365,-122.242,,,Atlanta
330000.0,2.0,1.0,880.0,1753,47.6475,-122.397,,,Atlanta
550000.0,3.0,1.75,1940.0,8376,47.5586,-122.173,,,Atlanta
270000.0,4.0,2.5,2490.0,11650,47.4416,-122.332,,,Atlanta
978500.0,3.0,2.25,2060.0,7080,47.6455,-122.409,,,Atlanta
975000.0,4.0,2.5,2720.0,10455,47.5564,-122.158,,,Atlanta
455000.0,3.0,2.25,2180.0,6850,47.7246,-122.217,,,Atlanta
1415000.0,4.0,3.25,3600.0,38016,47.7124,-122.253,,,Atlanta
220000.0,2.0,1.0,840.0,9000,47.5033,-122.329,,,Atlanta
490000.0,3.0,2.0,2370.0,12196,47.6734,-122.176,,,Atlanta
420000.0,4.0,2.25,2270.0,9100,47.7242,-122.17,,,Atlanta
408500.0,4.0,2.5,2720.0,7043,47.3315,-122.169,,,Atlanta
716000.0,3.0,1.5,1140.0,4800,47.6368,-122.354,,,Atlanta
965000.0,4.0,2.5,2460.0,5000,47.6282,-122.293,,,Atlanta
357823.0,3.0,1.5,1240.0,9196,47.7562,-122.094,,,Atlanta
7062500.0,5.0,4.5,10040.0,37325,47.65,-122.214,,,Atlanta
425000.0,3.0,2.25,1670.0,9500,47.7253,-122.309,,,Atlanta
711777.0,4.0,1.75,2220.0,6731,47.5691,-122.391,,,Atlanta
335000.0,3.0,1.0,980.0,9903,47.7746,-122.239,,,Atlanta
825000.0,4.0,1.5,1890.0,6938,47.5896,-122.389,,,Atlanta
210000.0,2.0,1.0,1100.0,6000,47.5275,-122.323,,,Atlanta
575000.0,2.0,1.75,2770.0,19700,47.7581,-122.365,,,Atlanta
1208000.0,4.0,2.75,4250.0,10925,47.5297,-122.14,,,Atlanta
